timestamp_ns,timestamp_sec,leg_front_r_2,leg_front_l_1,leg_front_l_2,leg_front_r_1,leg_front_l_3,leg_front_r_3,leg_back_r_1,leg_back_r_3,leg_back_l_1,leg_back_r_2,leg_back_l_2,leg_back_l_3
1761180109769305418,1761180109.7693052,0.26513011932373054,-0.449337272644043,0.3646859359741211,0.5557692337036133,0.7968283081054688,-0.948656120300293,0.5057957458496094,-1.393074073791504,-0.469173698425293,0.4715081024169922,0.31585685729980467,0.9322519683837891
1761180109806042459,1761180109.8060424,0.26436717987060554,-0.449337272644043,0.3646859359741211,0.5561507034301758,0.7964468383789063,-0.948656120300293,0.4916804122924805,-1.393074073791504,-0.469936637878418,0.5153780746459962,0.31394950866699217,0.9322519683837891
1761180109840190781,1761180109.8401906,0.26398571014404304,-0.449337272644043,0.3646859359741211,0.5561507034301758,0.7941580200195313,-0.9490375900268555,0.4771845626831055,-1.393074073791504,-0.469936637878418,0.5523806381225587,0.31280509948730467,0.9322519683837891
1761180109873655966,1761180109.873656,0.26360424041748054,-0.449337272644043,0.3643044662475586,0.5561507034301758,0.7914877319335938,-0.9490375900268555,0.4634516525268555,-1.3926926040649414,-0.4710810470581055,0.5939617919921876,0.30975334167480467,0.9322519683837891
1761180109910729122,1761180109.9107292,0.26360424041748054,-0.449337272644043,0.3639229965209961,0.5561507034301758,0.7899618530273438,-0.9490375900268555,0.4474299240112305,-1.3926926040649414,-0.4726069259643555,0.645842628479004,0.30632011413574217,0.9322519683837891
1761180109946752196,1761180109.9467523,0.26322277069091804,-0.4497187423706055,0.3631600570678711,0.5561507034301758,0.7895803833007813,-0.949419059753418,0.4336960601806641,-1.390785255432129,-0.4733698654174805,0.6904745864868165,0.30288688659667967,0.9318704986572266
1761180109982327987,1761180109.9823282,0.26284130096435554,-0.4497187423706055,0.3616341781616211,0.5561507034301758,0.7895803833007813,-0.949419059753418,0.4150040435791016,-1.3873520278930664,-0.473751335144043,0.7457886505126954,0.29754631042480467,0.9318704986572266
1761180110016282013,1761180110.016282,0.26207836151123054,-0.4504816818237305,0.3608712387084961,0.5561507034301758,0.7891989135742188,-0.950181999206543,0.3917343902587891,-1.3873520278930664,-0.4741328048706055,0.7961436080932618,0.29525749206542967,0.9318704986572266
1761180110051012790,1761180110.0510128,0.26207836151123054,-0.4504816818237305,0.3608712387084961,0.5561507034301758,0.7891989135742188,-0.9498005294799805,0.3657934951782227,-1.3873520278930664,-0.474514274597168,0.8499317932128907,0.29411308288574217,0.9322519683837891
1761180110084589889,1761180110.0845897,0.26245983123779304,-0.4512446212768555,0.3608712387084961,0.5561507034301758,0.7888174438476563,-0.9498005294799805,0.3387091445922852,-1.3873520278930664,-0.4748957443237305,0.9060087966918946,0.29373161315917967,0.9322519683837891
1761180110119090349,1761180110.1190903,0.26245983123779304,-0.4512446212768555,0.3604897689819336,0.5561507034301758,0.7888174438476563,-0.9498005294799805,0.3085720825195313,-1.3873520278930664,-0.476040153503418,0.9674263763427735,0.29335014343261717,0.9322519683837891
1761180110156322286,1761180110.1563222,0.26169689178466804,-0.4512446212768555,0.3597268295288086,0.5565321731567383,0.7861471557617188,-0.950181999206543,0.2708065795898438,-1.3873520278930664,-0.4771845626831055,1.03914363861084,0.29144279479980467,0.9322519683837891
1761180110193514210,1761180110.1935143,0.26055248260498054,-0.451626091003418,0.3585824203491211,0.5576765823364258,0.7827139282226563,-0.9498005294799805,0.23151424407958987,-1.3873520278930664,-0.4794733810424805,1.1059017944335938,0.28991691589355467,0.9322519683837891
1761180110227884430,1761180110.2278845,0.25978954315185554,-0.4520075607299805,0.3582009506225586,0.5592024612426758,0.7819509887695313,-0.950181999206543,0.19222286224365237,-1.3873520278930664,-0.480617790222168,1.1646490859985352,0.28953544616699217,0.9326334381103516
1761180110263049752,1761180110.2630498,0.25788219451904304,-0.4520075607299805,0.3566750717163086,0.5603468704223633,0.7815695190429688,-0.950181999206543,0.15598228454589846,-1.3873520278930664,-0.482143669128418,1.2119522857666016,0.28953544616699217,0.9326334381103516
1761180110299988326,1761180110.2999883,0.25673778533935554,-0.4520075607299805,0.3547677230834961,0.5641615676879883,0.7815695190429688,-0.953233757019043,0.12164905548095706,-1.3873520278930664,-0.483669548034668,1.2470475006103516,0.28953544616699217,0.9326334381103516
1761180110334780075,1761180110.3347802,0.25483043670654304,-0.4520075607299805,0.3524789047241211,0.5679762649536133,0.7766094589233399,-0.9566669845581055,0.09303882598876956,-1.3873520278930664,-0.487484245300293,1.2596360015869141,0.28839103698730467,0.9326334381103516
1761180110370390256,1761180110.3703902,0.25406749725341804,-0.4527705001831055,0.3517159652709961,0.5721724319458008,0.7701244735717774,-0.956285514831543,0.06862476348876956,-1.3873520278930664,-0.498928337097168,1.279091911315918,0.28800956726074217,0.9417887115478516
1761180110406317816,1761180110.4063177,0.25139720916748054,-0.453914909362793,0.3505715560913086,0.5771315383911133,0.7640209579467774,-0.956285514831543,0.04726150512695315,-1.3873520278930664,-0.5054133224487305,1.2962580490112305,0.28686515808105467,0.944841423034668
1761180110443133241,1761180110.443133,0.24948986053466804,-0.4535334396362305,0.3482827377319336,0.5798018264770508,0.7579174423217774,-0.956285514831543,0.01865127563476565,-1.3873520278930664,-0.5099909591674805,1.305031852722168,0.28572074890136717,0.9482746505737305
1761180110478813264,1761180110.4788132,0.24720008850097663,-0.451626091003418,0.3448495101928711,0.5839979934692383,0.7518139266967774,-0.9566669845581055,0.0011027145385742454,-1.3873520278930664,-0.5122797775268555,1.304268913269043,0.28266899108886717,0.9482746505737305
1761180110512591907,1761180110.5125918,0.24643714904785163,-0.4520075607299805,0.3440865707397461,0.5874312210083008,0.7445660018920899,-0.9566669845581055,-0.012630195617675755,-1.3873520278930664,-0.5176203536987305,1.3023615646362305,0.27999774932861327,0.950181999206543
1761180110547310334,1761180110.5473104,0.24567420959472663,-0.4520075607299805,0.3429421615600586,0.5935347366333008,0.7399883651733399,-0.957811393737793,-0.031703681945800755,-1.387733497619629,-0.5206721115112305,1.302743034362793,0.27885334014892577,0.950944938659668
1761180110580848753,1761180110.5808487,0.24338539123535163,-0.4520075607299805,0.3410348129272461,0.5992567825317383,0.7365551376342774,-0.966203727722168,-0.053828926086425755,-1.387733497619629,-0.5229609298706055,1.303505973815918,0.27694599151611327,0.9513264083862305
1761180110616295348,1761180110.6162953,0.23728187561035163,-0.451626091003418,0.3368386459350586,0.6107018280029297,0.7365551376342774,-0.9837522888183594,-0.08244010925292966,-1.387733497619629,-0.5233433532714844,1.3069392013549805,0.27313129425048827,0.952470817565918
1761180110655255191,1761180110.6552553,0.23308570861816413,-0.4512446212768555,0.3330239486694336,0.6202385711669922,0.7365551376342774,-0.9986296081542969,-0.10799858093261716,-1.387733497619629,-0.5263951110839844,1.3214350509643555,0.27236835479736327,0.9566669845581055
1761180110688660871,1761180110.688661,0.23041542053222663,-0.4512446212768555,0.3303536605834961,0.6240532684326172,0.7369366073608399,-1.004733123779297,-0.12249443054199216,-1.387733497619629,-0.5271580505371094,1.3393650817871094,0.27122394561767577,0.958574333190918
1761180110722707455,1761180110.7227075,0.22927101135253913,-0.4512446212768555,0.3295907211303711,0.6240532684326172,0.7369366073608399,-1.0051145935058594,-0.13432094573974607,-1.387733497619629,-0.5275395202636719,1.3393650817871094,0.27084247589111327,0.958574333190918
1761180110762919405,1761180110.7629194,0.22927101135253913,-0.4512446212768555,0.3295907211303711,0.6244347381591797,0.7369366073608399,-1.004733123779297,-0.14118740081787107,-1.387733497619629,-0.5275395202636719,1.3393650817871094,0.27084247589111327,0.958574333190918
1761180110797254020,1761180110.797254,0.22927101135253913,-0.4512446212768555,0.3295907211303711,0.6251976776123047,0.7369366073608399,-1.0051145935058594,-0.14843532562255857,-1.387733497619629,-0.5275395202636719,1.3393650817871094,0.27122394561767577,0.958574333190918
1761180110831953912,1761180110.831954,0.22927101135253913,-0.4512446212768555,0.3295907211303711,0.6282494354248047,0.7369366073608399,-1.0051145935058594,-0.15186855316162107,-1.387733497619629,-0.5275395202636719,1.3393650817871094,0.27122394561767577,0.958574333190918
1761180110867555706,1761180110.8675556,0.22927101135253913,-0.4512446212768555,0.3295907211303711,0.6309197235107422,0.7369366073608399,-1.0051145935058594,-0.15186855316162107,-1.387733497619629,-0.5271580505371094,1.3393650817871094,0.27160541534423827,0.958574333190918
1761180110901219903,1761180110.9012198,0.22927101135253913,-0.4512446212768555,0.3295907211303711,0.6305382537841797,0.7373180770874024,-1.0051145935058594,-0.15186855316162107,-1.387733497619629,-0.5267765808105469,1.3393650817871094,0.27198688507080077,0.958574333190918
1761180110937793254,1761180110.9377933,0.22927101135253913,-0.4512446212768555,0.3295907211303711,0.6305382537841797,0.7376995468139649,-1.0051145935058594,-0.15186855316162107,-1.387733497619629,-0.5263951110839844,1.3393650817871094,0.27198688507080077,0.958574333190918
1761180110971831062,1761180110.971831,0.22927101135253913,-0.4512446212768555,0.3295907211303711,0.6305382537841797,0.7376995468139649,-1.004733123779297,-0.15148708343505857,-1.3873520278930664,-0.5263951110839844,1.3393650817871094,0.27198688507080077,0.958574333190918
1761180111006969112,1761180111.006969,0.22927101135253913,-0.4512446212768555,0.3295907211303711,0.6309197235107422,0.7376995468139649,-1.004733123779297,-0.15148708343505857,-1.3873520278930664,-0.5252507019042969,1.338983612060547,0.27236835479736327,0.9589558029174805
1761180111043792025,1761180111.043792,0.22927101135253913,-0.4512446212768555,0.3295907211303711,0.6305382537841797,0.7376995468139649,-1.004733123779297,-0.15148708343505857,-1.387733497619629,-0.5252507019042969,1.3393650817871094,0.27236835479736327,0.9589558029174805
1761180111082588031,1761180111.082588,0.22927101135253913,-0.4512446212768555,0.3295907211303711,0.6305382537841797,0.7380810165405274,-1.004733123779297,-0.15148708343505857,-1.387733497619629,-0.5252507019042969,1.3393650817871094,0.27236835479736327,0.959337272644043
1761180111115983200,1761180111.115983,0.22927101135253913,-0.4512446212768555,0.3295907211303711,0.6305382537841797,0.7376995468139649,-1.004733123779297,-0.15186855316162107,-1.387733497619629,-0.5252507019042969,1.3393650817871094,0.27236835479736327,0.959337272644043
1761180111150588854,1761180111.150589,0.22927101135253913,-0.4512446212768555,0.3295907211303711,0.6301567840576172,0.7380810165405274,-1.0051145935058594,-0.15186855316162107,-1.3873520278930664,-0.5263951110839844,1.3393650817871094,0.27236835479736327,0.9612446212768555
1761180111189235401,1761180111.1892354,0.22927101135253913,-0.4512446212768555,0.3303536605834961,0.6301567840576172,0.7380810165405274,-1.0058775329589844,-0.15148708343505857,-1.3873520278930664,-0.5267765808105469,1.3393650817871094,0.27236835479736327,0.963914909362793
1761180111224117254,1761180111.2241173,0.22927101135253913,-0.4512446212768555,0.3303536605834961,0.6301567840576172,0.7376995468139649,-1.0058775329589844,-0.15148708343505857,-1.3873520278930664,-0.5279209899902344,1.338983612060547,0.27236835479736327,0.966203727722168
1761180111259109054,1761180111.259109,0.22927101135253913,-0.4512446212768555,0.3303536605834961,0.6301567840576172,0.7380810165405274,-1.0066404724121094,-0.15148708343505857,-1.3873520278930664,-0.5279209899902344,1.338983612060547,0.27236835479736327,0.9719257736206055
1761180111292538532,1761180111.2925386,0.22927101135253913,-0.4512446212768555,0.3303536605834961,0.6301567840576172,0.7376995468139649,-1.0074034118652344,-0.15148708343505857,-1.387733497619629,-0.5302098083496094,1.3386021423339844,0.27236835479736327,0.9780292892456055
1761180111328216470,1761180111.3282166,0.22698219299316413,-0.4512446212768555,0.3273019027709961,0.6297753143310547,0.7380810165405274,-1.0066404724121094,-0.15148708343505857,-1.387733497619629,-0.5305912780761719,1.338983612060547,0.27198688507080077,0.9780292892456055
1761180111365123445,1761180111.3651233,0.21706398010253913,-0.4512446212768555,0.31700126647949217,0.6282494354248047,0.7380810165405274,-1.004733123779297,-0.15148708343505857,-1.387733497619629,-0.5305912780761719,1.338983612060547,0.26588336944580077,0.977647819519043
1761180111401985760,1761180111.401986,0.19989784240722663,-0.4520075607299805,0.30212394714355467,0.6274864959716797,0.7396068954467774,-1.0012998962402344,-0.15148708343505857,-1.387733497619629,-0.5302098083496094,1.3386021423339844,0.25710956573486327,0.976884880065918
1761180111436456841,1761180111.436457,0.17624576568603523,-0.4581110763549805,0.29144279479980467,0.6271050262451172,0.7396068954467774,-1.000155487060547,-0.15034267425537107,-1.3881149673461914,-0.5305912780761719,1.324105339050293,0.23460285186767577,0.9703998947143555
1761180111474278642,1761180111.4742787,0.16442020416259773,-0.467647819519043,0.29296867370605467,0.6244347381591797,0.7396068954467774,-0.9993925476074219,-0.14042446136474607,-1.387733497619629,-0.5302098083496094,1.3229609298706055,0.22010700225830077,0.963151969909668
1761180111512272620,1761180111.5122726,0.16976078033447273,-0.477566032409668,0.29296867370605467,0.6236717987060547,0.7392254257202149,-0.9997740173339844,-0.13393947601318357,-1.3881149673461914,-0.5275395202636719,1.323342399597168,0.21934406280517577,0.9604816818237305
1761180111548433818,1761180111.548434,0.17929752349853523,-0.4802363204956055,0.29335014343261717,0.6213829803466797,0.7392254257202149,-0.9997740173339844,-0.12592861175537107,-1.387733497619629,-0.5233433532714844,1.3244868087768555,0.22201435089111327,0.9528522872924805
1761180111585493066,1761180111.585493,0.20218666076660163,-0.4756586837768555,0.30784599304199217,0.6183312225341797,0.7323589706420899,-0.9997740173339844,-0.12478420257568357,-1.387733497619629,-0.5176203536987305,1.3252497482299805,0.24452106475830077,0.9467487716674805
1761180111620665876,1761180111.6206658,0.22278602600097663,-0.4718439865112305,0.3284463119506836,0.6171868133544922,0.7308330917358399,-0.9997740173339844,-0.12478420257568357,-1.387733497619629,-0.515713005065918,1.324868278503418,0.27007953643798827,0.9475117111206055
1761180111657345811,1761180111.6573458,0.22927101135253913,-0.465359001159668,0.3383645248413086,0.6175682830810547,0.7296886825561524,-0.9982481384277344,-0.12478420257568357,-1.387733497619629,-0.5145685958862305,1.324868278503418,0.28572074890136717,0.947893180847168
1761180111691628087,1761180111.691628,0.22736366271972663,-0.4626887130737305,0.3372201156616211,0.6168053436279297,0.7300701522827149,-0.9883299255371094,-0.12478420257568357,-1.3873520278930664,-0.5138056564331055,1.324868278503418,0.28839103698730467,0.9475117111206055
1761180111729634601,1761180111.7296345,0.21057899475097663,-0.4626887130737305,0.32272331237792967,0.6126091766357422,0.7308330917358399,-0.975359001159668,-0.12478420257568357,-1.387733497619629,-0.514187126159668,1.324868278503418,0.27770893096923827,0.9475117111206055
1761180111765598569,1761180111.7655985,0.18616493225097663,-0.4672663497924805,0.29869071960449217,0.6095574188232422,0.7300701522827149,-0.969255485534668,-0.12478420257568357,-1.387733497619629,-0.515713005065918,1.3252497482299805,0.25138751983642577,0.946367301940918
1761180111802383433,1761180111.8023834,0.17319400787353523,-0.476803092956543,0.28877250671386717,0.6099388885498047,0.7300701522827149,-0.970018424987793,-0.12516567230224607,-1.387733497619629,-0.5183832931518555,1.325631217956543,0.23231403350830077,0.9375925445556641
1761180111838782761,1761180111.8387828,0.17433841705322273,-0.480617790222168,0.29373161315917967,0.6095574188232422,0.7300701522827149,-0.970018424987793,-0.12554714202880857,-1.387733497619629,-0.518764762878418,1.329828338623047,0.23155109405517577,0.9353037261962891
1761180111876887945,1761180111.876888,0.19074256896972663,-0.479091911315918,0.30441276550292967,0.6095574188232422,0.7293072128295899,-0.9703998947143555,-0.12516567230224607,-1.387733497619629,-0.5168574142456055,1.329065399169922,0.24223224639892577,0.9356851959228516
1761180111912276889,1761180111.912277,0.21706398010253913,-0.473751335144043,0.3269204330444336,0.6091759490966797,0.7293072128295899,-0.9703998947143555,-0.12516567230224607,-1.387733497619629,-0.5130427169799805,1.329065399169922,0.27122394561767577,0.9383554840087891
1761180111948903499,1761180111.9489033,0.22927101135253913,-0.4665034103393555,0.3398904037475586,0.6038344192504883,0.7300701522827149,-0.9696369552612305,-0.12516567230224607,-1.387733497619629,-0.505794792175293,1.327539520263672,0.28953544616699217,0.9391184234619141
1761180111985900090,1761180111.9859,0.22888954162597663,-0.462307243347168,0.3398904037475586,0.5984938430786133,0.7304516220092774,-0.9612446212768555,-0.12402126312255857,-1.387733497619629,-0.503505973815918,1.326776580810547,0.28953544616699217,0.9391184234619141
1761180112021065763,1761180112.0210657,0.21897132873535163,-0.459255485534668,0.3345498275756836,0.5904829788208008,0.7308330917358399,-0.944078483581543,-0.12440273284912107,-1.387733497619629,-0.5015986251831055,1.326013641357422,0.28686515808105467,0.9391184234619141
1761180112054764411,1761180112.0547643,0.20180519104003913,-0.459255485534668,0.31661979675292967,0.5885756301879883,0.7304516220092774,-0.940263786315918,-0.12440273284912107,-1.387733497619629,-0.501980094909668,1.326013641357422,0.26740924835205077,0.9383554840087891
1761180112089766400,1761180112.0897665,0.18921669006347663,-0.463833122253418,0.30212394714355467,0.5889570999145508,0.7308330917358399,-0.9406452560424805,-0.12516567230224607,-1.387733497619629,-0.5046503829956055,1.328302459716797,0.24909870147705077,0.9375925445556641
1761180112128817822,1761180112.128818,0.18654640197753913,-0.4665034103393555,0.29983512878417967,0.5912459182739258,0.7300701522827149,-0.9421711349487305,-0.12478420257568357,-1.387733497619629,-0.506557731628418,1.328302459716797,0.24604694366455077,0.9375925445556641
1761180112165211122,1761180112.1652112,0.20294960021972663,-0.465359001159668,0.31204216003417967,0.5904829788208008,0.7300701522827149,-0.9490375900268555,-0.12478420257568357,-1.387733497619629,-0.506557731628418,1.328302459716797,0.25329486846923827,0.9375925445556641
1761180112201008233,1761180112.201008,0.22736366271972663,-0.463833122253418,0.3353127670288086,0.5839979934692383,0.7304516220092774,-0.9482746505737305,-0.12440273284912107,-1.387733497619629,-0.504268913269043,1.327539520263672,0.27847187042236327,0.9391184234619141
1761180112235666756,1761180112.2356668,0.24567420959472663,-0.4588740158081055,0.3528603744506836,0.5756056594848633,0.7308330917358399,-0.9452228927612305,-0.12287685394287107,-1.387733497619629,-0.4993098068237305,1.326776580810547,0.30021659851074217,0.9391184234619141
1761180112269436522,1761180112.2694364,0.24948986053466804,-0.4581110763549805,0.3528603744506836,0.5733168411254883,0.7308330917358399,-0.939500846862793,-0.10914299011230466,-1.387733497619629,-0.499691276550293,1.326776580810547,0.30250541687011717,0.9391184234619141
1761180112308700263,1761180112.3087,0.23499305725097663,-0.4581110763549805,0.3467568588256836,0.5733168411254883,0.7331219100952149,-0.938737907409668,-0.10303947448730466,-1.387733497619629,-0.499691276550293,1.326013641357422,0.29373161315917967,0.9391184234619141
1761180112344893094,1761180112.3448932,0.21096046447753913,-0.460018424987793,0.3250130844116211,0.5756056594848633,0.7342663192749024,-0.938737907409668,-0.10265800476074216,-1.387733497619629,-0.500454216003418,1.3263951110839844,0.27160541534423827,0.9372110748291016
1761180112379285452,1761180112.3792856,0.19493873596191413,-0.465359001159668,0.31127922058105467,0.5759871292114258,0.7342663192749024,-0.939500846862793,-0.10380241394042966,-1.387733497619629,-0.5008356857299805,1.329065399169922,0.25062458038330077,0.9314890289306641
1761180112413542127,1761180112.413542,0.19493873596191413,-0.470699577331543,0.31204216003417967,0.5759871292114258,0.7342663192749024,-0.940263786315918,-0.10418388366699216,-1.387733497619629,-0.501980094909668,1.3294468688964844,0.24375812530517577,0.9311075592041016
1761180112448861495,1761180112.4488614,0.20485694885253913,-0.469936637878418,0.31967155456542967,0.5736983108520508,0.7342663192749024,-0.9406452560424805,-0.10303947448730466,-1.387733497619629,-0.5008356857299805,1.330591278076172,0.24604694366455077,0.9314890289306641
1761180112484338266,1761180112.4843383,0.22965248107910163,-0.465359001159668,0.3429421615600586,0.5611098098754883,0.7342663192749024,-0.9398823165893555,-0.10227653503417966,-1.387733497619629,-0.5008356857299805,1.330591278076172,0.26740924835205077,0.9326334381103516
1761180112519804131,1761180112.5198042,0.25139720916748054,-0.461544303894043,0.3623971176147461,0.5427983093261719,0.7399883651733399,-0.9307270431518555,-0.10036918640136716,-1.387733497619629,-0.500454216003418,1.329065399169922,0.28800956726074217,0.9475117111206055
1761180112553916679,1761180112.5539167,0.25673778533935554,-0.4588740158081055,0.3681191635131836,0.5221989440917969,0.7479992294311524,-0.9070749664306641,-0.09693595886230466,-1.3881149673461914,-0.5000727462768555,1.329065399169922,0.29029838562011717,0.957811393737793
1761180112591079420,1761180112.5910795,0.24720008850097663,-0.4588740158081055,0.3654488754272461,0.5046513366699219,0.7491436386108399,-0.8780832672119141,-0.09541007995605466,-1.3881149673461914,-0.5000727462768555,1.3294468688964844,0.28762809753417967,0.9581928634643555
1761180112627326594,1761180112.6273267,0.22087867736816413,-0.4588740158081055,0.3410348129272461,0.4966404724121094,0.7491436386108399,-0.8509979629516602,-0.09579154968261716,-1.3881149673461914,-0.500454216003418,1.3294468688964844,0.26473896026611327,0.9551411056518555
1761180112661332029,1761180112.661332,0.20027931213378913,-0.461544303894043,0.31967155456542967,0.4985478210449219,0.7468548202514649,-0.8426056289672852,-0.09693595886230466,-1.387733497619629,-0.500454216003418,1.329828338623047,0.24871723175048827,0.9452228927612305
1761180112697363346,1761180112.6973634,0.19570167541503913,-0.469936637878418,0.31471244812011717,0.5153324890136719,0.7449474716186524,-0.8433685684204102,-0.10265800476074216,-1.3881149673461914,-0.500454216003418,1.330591278076172,0.24375812530517577,0.9303446197509766
1761180112734358612,1761180112.7343585,0.20485694885253913,-0.475277214050293,0.31929008483886717,0.5313542175292969,0.7418957138061524,-0.8536682510375977,-0.10303947448730466,-1.387733497619629,-0.501217155456543,1.330591278076172,0.25100605010986327,0.9208078765869141
1761180112768295631,1761180112.7682958,0.22927101135253913,-0.474514274597168,0.3433236312866211,0.5405094909667969,0.7296886825561524,-0.8620615386962891,-0.10303947448730466,-1.387733497619629,-0.5008356857299805,1.3302098083496094,0.27389423370361327,0.9116526031494141
1761180112806817557,1761180112.8068175,0.25635631561279304,-0.4741328048706055,0.3685006332397461,0.5450880813598633,0.7300701522827149,-0.8658762359619141,-0.10227653503417966,-1.387733497619629,-0.5008356857299805,1.330591278076172,0.29296867370605467,0.9108896636962891
1761180112840790830,1761180112.8407907,0.26131542205810554,-0.474514274597168,0.3761300277709961,0.5374577331542969,0.7300701522827149,-0.8654947662353516,-0.10075065612792966,-1.387733497619629,-0.5008356857299805,1.3302098083496094,0.29678337097167967,0.9127970123291016
1761180112874362145,1761180112.8743622,0.25864513397216804,-0.473751335144043,0.3753670883178711,0.5206730651855469,0.7308330917358399,-0.8555765533447266,-0.10036918640136716,-1.387733497619629,-0.5000727462768555,1.3302098083496094,0.29373161315917967,0.9135599517822266
1761180112910746243,1761180112.9107463,0.23499305725097663,-0.4733698654174805,0.3543862533569336,0.5035069274902344,0.7331219100952149,-0.8284912490844727,-0.10075065612792966,-1.3881149673461914,-0.5000727462768555,1.3302098083496094,0.27542011260986327,0.9154673004150391
1761180112945297207,1761180112.9452972,0.20294960021972663,-0.473751335144043,0.3265389633178711,0.4996922302246094,0.7335033798217774,-0.8143768692016602,-0.10113212585449216,-1.3881149673461914,-0.500454216003418,1.3302098083496094,0.25558368682861327,0.9150858306884766
1761180112981994017,1761180112.981994,0.18578250885009773,-0.473751335144043,0.30746452331542967,0.5008366394042969,0.7335033798217774,-0.8132324600219727,-0.10265800476074216,-1.387733497619629,-0.500454216003418,1.330591278076172,0.23498432159423827,0.9131784820556641
1761180113018778232,1761180113.018778,0.18196781158447273,-0.4748957443237305,0.30555717468261717,0.5164768981933594,0.7285442733764649,-0.8204803848266602,-0.10418388366699216,-1.387733497619629,-0.5008356857299805,1.332117156982422,0.23536579132080077,0.9066934967041016
1761180113052373844,1761180113.0523736,0.20294960021972663,-0.474514274597168,0.32043449401855467,0.5244877624511719,0.714428939819336,-0.8284912490844727,-0.10609123229980466,-1.387733497619629,-0.500454216003418,1.332117156982422,0.24413959503173827,0.8899088287353516
1761180113087153281,1761180113.0871534,0.23346717834472663,-0.474514274597168,0.3494271469116211,0.5237248229980469,0.7056551361083985,-0.8277283096313477,-0.10723564147949216,-1.387733497619629,-0.500454216003418,1.332117156982422,0.26969806671142577,0.8868570709228516
1761180113122737912,1761180113.122738,0.25635631561279304,-0.474514274597168,0.3696450424194336,0.5168583679199219,0.7064180755615235,-0.8193359756469727,-0.10494682312011716,-1.3881149673461914,-0.5000727462768555,1.3317356872558594,0.28419486999511717,0.8876200103759766
1761180113158764218,1761180113.1587644,0.25673778533935554,-0.4733698654174805,0.3711709213256836,0.5015995788574219,0.7071810150146485,-0.8082733535766602,-0.09808036804199216,-1.3881149673461914,-0.498165397644043,1.3309727478027344,0.28800956726074217,0.8883829498291016
1761180113195109107,1761180113.1951091,0.24376686096191413,-0.4733698654174805,0.3601082992553711,0.4935887145996094,0.707562484741211,-0.7945404434204102,-0.09655448913574216,-1.3881149673461914,-0.4985468673706055,1.330591278076172,0.27160541534423827,0.8941049957275391
1761180113229596569,1761180113.2295966,0.21019752502441413,-0.4710810470581055,0.3311166000366211,0.4943516540527344,0.707562484741211,-0.7903433227539063,-0.09693595886230466,-1.388496437072754,-0.4993098068237305,1.330591278076172,0.25100605010986327,0.8941049957275391
